"","Course Code","Course Name","Course Description","Credit Amount","Antirequisite","Corequisite","Prerequisite","Lecture","Lab","Tutorial","Reading","Research","Notes"
"136","COEN 421","Embedded Systems Design","Description: Embedded systems, foundations for cyber‑physical systems design. Embedded HW architectures, sensors, actuators, processors. IO and peripherals, memory architectures, interfacing memory and peripheral. Hardware‑software partitioning, software transformations, floating to fixed point conversion, loop transformations, code compaction, low‑power design and embedded system testing.",4,"","","The following courses must be completed previously: COEN 317, COEN 320; SOEN 341",TRUE,TRUE,FALSE,FALSE,FALSE,""
"137","COEN 422","Foundations of Cyber‑Physical Systems","Description:",3,"","","The following courses must be completed previously: COEN 346; ELEC 372",TRUE,FALSE,FALSE,FALSE,FALSE,""
"138","COEN 424","Programming on the Cloud","Description: Autonomy of cloud computing, service and business models, data centres and virtualization. CAP theorem, REST API and data models. Map reduce and programming model of distributed data processing on computer clusters. Distributed file systems for computer clusters, development environments and tools on clouds. Cloud‑based data access and query. Cloud application design principles.",3,"","","The following course must be completed previously: COEN 346",TRUE,FALSE,FALSE,FALSE,FALSE,""
"139","COEN 432","Applied Evolutionary and Learning Algorithms","Description: Heuristic learning algorithms applied to real‑world problems of design, classification, prediction and abstraction. Genetic algorithms, genetic programming, evolutionary strategies, generative and developmental systems, artificial life approaches, swarm intelligence, self‑modifying programs, tabu search, simulated annealing and support vector machines, introduction to deep learning architectures. Examples of practical applications and challenges focused on biological and biomedical engineering.",3,"","","The following course must be completed previously: COEN 352 or COMP 352",TRUE,FALSE,FALSE,FALSE,FALSE,""
"140","COEN 433","Biological Computing and Synthetic Biology","Description: Introduction to the cell and the genome. Foundations of synthetic biology and ethics. Synthetic genomes and metabolic engineering. Model organisms, such as E. coli bacteria and synthetic cells, self-replicating cells man-made from cloned genes, a cellular membrane and the basic elements of RNA and protein synthesis. Designing computational devices for implementation in biological cells. Introduction to modelling and computer simulation of gene regulatory networks. Methods of building and testing gene regulatory networks within and without cells. Expanding functionality via inter-cellular signaling. Basic interfacing to electronic sensors and actuators. Landmark and interesting applications of synthetic biology in computer engineering and other disciplines.",3,"Students who have received credit for BIOL 475 or for this topic under a BIOL 498 number may not take this course for credit","","The following courses must be completed previously: COEN 212, COEN 244",TRUE,FALSE,FALSE,FALSE,FALSE,""
"141","COEN 434","Microfluidic Devices for Synthetic Biology","Description:",3,"Students who have received credit for BIOL 476 or for this topic under a BIOL 498 number may not take this course for credit","","The following courses must be completed previously: COEN 244 and ENGR 290; or BIOL 261 and COMP 249",TRUE,FALSE,FALSE,FALSE,FALSE,""
"142","COEN 446","Internet of Things","Description:",3,"","","The following course must be completed previously: COEN 366 or 445 or ELEC 366 or 463",TRUE,FALSE,FALSE,FALSE,FALSE,""
"143","COEN 447","Software‑Defined Networking","Description: This course equips students with an understanding of the principles and techniques underpinning the design of software‑defined networks.Topics include control and data planes, centralized vs. distributed control; network operating systems, network function virtualization; programmable data planes, network processors, programmable switch pipelines; high-level data-plane programming with P4 and data-plane development kit. This course includes a software‑defined network emulation project.",3,"","","The following courses must be completed previously: COEN 317; COEN 366 or 445 or ELEC 366 or 463",TRUE,FALSE,FALSE,FALSE,FALSE,""
"144","COEN 448","Software Testing and Validation","Description: This course starts with an overview of the three phases and deliverables of a project, and then discusses validation vs.verification, reviews and walk‑through. Topics also include acceptance testing, integration testing, module testing. The course covers writing stubs, performance testing, the role of formal methods, code inspection, defect tracking and causality analysis. It concludes with software metrics and quality management.",3.5,"Students who have received credit for COEN 345 may not take this course for credit","","The following course must be completed previously: SOEN 341",TRUE,TRUE,TRUE,FALSE,FALSE,""
"145","COEN 451","VLSI Circuit Design","Description: Analysis and design of electronic circuits using Very Large Scale Integration (VLSI) technologies. Physical design of MOS digital circuits. CMOS circuit schematic and layout. CMOS processing technology, design rules and CAD issues. Physical layers and parasitic elements of CMOS circuits. Characterization and performance evaluation. Constraints on speed, power dissipation and silicon space consumption. Design and implementation of CMOS logic structures, interconnections and I/O structures. Circuit design project using a specified CMOS technology.",4,"","","The following courses must be completed previously: COEN 212; ELEC 311",TRUE,TRUE,FALSE,FALSE,FALSE,""
"146","COEN 490","Capstone Computer Engineering Design Project","Description: Students are assigned to groups, and work together under faculty supervision to solve a complex interdisciplinary design problem— typically involving communications, control systems, electromagnetics, power electronics, software design, and/or hardware design. The project fosters teamwork between group members and allows students to develop their project management, technical writing, and technical presentation skills.",4,"","","",FALSE,TRUE,TRUE,FALSE,FALSE,"All written documentation must follow the Concordia Form and Style guide  Students are responsible for obtaining this document before beginning the project "
"147","COEN 498","Topics in Computer Engineering","Description: The course, when offered, will include topics which complement elective courses in computer engineering and computer science",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"148","ELEC 242","Continuous‑Time Signals and Systems","Description: This course covers continuous-time signals and systems theory including properties of continuous-time systems, linear time-invariant (LTI) systems, impulse response and convolution and systems based on linear constant‑coefficient differential equations. The following transforms are introduced: Fourier series representation of periodic signals, the Fourier transform representation of signals and systems, the inverse Fourier transform, bilateral Laplace transform, unilateral Laplace transform and inverse Laplace transform. Other topics include zero-state and zero-input responses of linear constant‑coefficient differential equation models, transfer function and block diagram representation of LTI systems, and time and frequency domain characteristics of ideal and non‑ideal filters. Computer simulation using MATLAB is also introduced.",3,"Students who have received credit for ELEC 264 may not take this course for credit","","The following courses must be completed previously: ELEC 273; ENGR 213",TRUE,FALSE,TRUE,FALSE,FALSE,""
"149","ELEC 251","Fundamentals of Applied Electromagnetics","Description: Electric charge, Coulomb’s law, electrostatic forces, electric field, Gauss’ law, electric potential, stored energy. Dielectrics, properties of materials in electric fields. Electric current, conduction in a vacuum and in material media, displacement current, magnetic field of a current, force on a current‑carrying wire, magnetic induction, electromotive force, energy stored in a magnetic field. Magnetism in material media, magnetic circuits.Time‑varying fields. Capacitance, resistance, inductance, elements of electric circuits.",3,""," The following course must be completed previously or concurrently: ENGR 233","The following course must be completed previously: ELEC 273 or ENGR 273",TRUE,FALSE,TRUE,FALSE,FALSE,""
"150","ELEC 273","Basic Circuit Analysis","Description: Units: current, voltage, power, and energy. Elementary wave‑forms. Time averages. Ohm’s law. KVL and KCL. Ideal sources. Mesh and node analysis of resistive circuits. Network theorems. Inductors and capacitors and their response to the application of elementary waveforms. Transient response of simple circuits. Natural frequency and damping. Initial conditions. Steady state AC analysis: resonance, impedance, power factor. Delta and Y connections. Ideal operational amplifiers.",3.5,""," The following course must be completed previously or concurrently: ENGR 213","The following course must be completed previously: PHYS 205",TRUE,TRUE,TRUE,FALSE,FALSE,""
"151","ELEC 275","Principles of Electrical Engineering","Description: Fundamentals of electric circuits: Kirchoff’s laws, voltage and current sources, Ohm’s law, series and parallel circuits. Nodal and mesh analysis of DC circuits. Superposition theorem, Thevenin and Norton Equivalents. Use of operational amplifiers. Transient analysis of simple RC, RL and RLC circuits. Steady state analysis: Phasors and impedances, power and power factor. Single and three phase circuits. Magnetic circuits and transformers. Power generation and distribution.",3.5,""," The following course must be completed previously or concurrently: ENGR 213","",TRUE,TRUE,TRUE,FALSE,FALSE,""
"152","ELEC 311","Electronics I","Description: Diodes: terminal characteristics of junction diodes; analysis of diode circuits; the small signal model and its application; operation in the reverse‑breakdown region — Zener diodes; rectifiers, limiting and clamping circuits. Principle of signal amplification: small signal models; linearity; loading effects; cascaded amplifiers. MOSFETs: structure and physical operation; current‑voltage characteristics; MOSFET as switch, DC analysis; biasing considerations; small signal analysis, models and parameters; three basic configurations: common gate, common source, common drain, or amplification. Overview of BJT circuits: structure and physical operation of BJT; DC analysis; biasing considerations: small signal analysis and parameters; basic configurations for amplification. PSPICE: laboratory pre‑labs and extensive simulation exercises.",3.5,"","","The following course must be completed previously: ELEC 273",TRUE,TRUE,TRUE,FALSE,FALSE,""
"153","ELEC 312","Electronics II","Description: Differential and multi‑stage amplifiers: differential pair; differential gain; common‑mode gain and common‑mode rejection ratio (CMRR) current mirrors. High frequency models: s‑domain analysis, transfer functions; common gate, common source, common drain configurations; common base, common emitter, common collector configurations; wide‑band amplifiers. Feedback: general feedback structure; properties of negative feedback; the four basic feedback configurations; loop gain and stability problems. Power amplifiers: classification and output stages; class A, B, C, and AB amplifiers; biasing the class AB amplifier. Introduction to filters, tuned amplifiers, oscillators and mixers. PSPICE.",3.5,"","","The following courses must be completed previously: ELEC 311; ELEC 242 or ELEC 364",TRUE,TRUE,TRUE,FALSE,FALSE,""
"154","ELEC 321","Introduction to Semiconductor Materials and Devices","Description: Fundamentals underlying optical and electronic devices. The structure and growth of crystals. The energy band model for elemental and compound semiconductors. Electronic and optical properties of semiconductors. Electroluminescence and photoluminescence. The semiconductor in equilibrium. Carrier transport and non‑equilibrium phenomena. Introductions to junctions and devices. The laboratory demonstrates the basic electrical and optical properties of semiconductor materials.",3.5,"","","The following courses must be completed previously: CHEM 205; ENGR 213",TRUE,TRUE,TRUE,FALSE,FALSE,""
"155","ELEC 331","Fundamentals of Electrical Power Engineering","Description: Review of fundamentals of AC circuit analysis. Overview of power systems. Three‑phase circuits: balanced three‑phase circuits with star and delta connected loads, power measurements. Magnetic circuits. Transformers. Power conversion techniques: single phase AC/DC rectifiers, DC/DC choppers and DC/AC converters. DC machines: Operating principle, separately excited DC motor, torque speed characteristics and control methods using rectifiers and choppers. Induction machines: Theory of three‑phase induction machines, equivalent circuit parameters, efficiency, torque speed characteristics and control methods using inverters. Overview of power distribution systems. Safety codes.",3.5,"","","The following courses must be completed previously: ELEC 251, ELEC 273",TRUE,TRUE,TRUE,FALSE,FALSE,""
"156","ELEC 342","Discrete‑Time Signals and Systems","Description: Basic material includes discrete vs. continuous-time signals, discrete-time signals, elementary signals and signal operations, discrete-time systems, properties of discrete-time systems and interconnections of systems. Time‑domain analysis of discrete‑time systems is covered including finite difference equation representation of systems,linear time-invariant (LTI) systems, unit impulse response and convolution, sliding tape method for convolution, periodic convolution, properties of convolution, and properties of LTI systems. The next area is Fourier domain analysis including Discrete-Time Fourier Series (DTFS), Discrete-Time Fourier Transform (DTFT), properties of DTFS and DTFT, frequency response of LTI systems, and continuous and discrete-time Fourier transforms. Conversion of continuous-time to discrete-time signals is covered including ideal impulse train sampling, the sampling theorem, effect of sampling in the frequency and time domains graphically and algebraically, anti‑aliasing pre‑filter, reconstruction of band limited signal from its samples, discrete‑time processing of continuous‑time signals, quantization, uniform quantization, quantization noise, granular vs. overload noise, and design of uniform quantizers. The Discrete Fourier Transform (DFT) is developed along with the relationship between the DFT and the DTFT. Also covered is the relationship between the DFT and the Fast Fourier Transform (FFT). The z-transform (ZT) is covered with topics including properties, poles and zeros of rational ZTs, inverse and unilateral z-transforms (UZT), Region of Convergence (ROC), and relationship between ZT and DTFT. Filtering topics include LTI systems as frequency‑selective filters, ideal filters, Finite Impulse Response (FIR) vs. Infinite Impulse Response (IIR) filters, linear phase FIR filters, filter specification, and designing filters with MATLAB. The course closes with FIR filter design with windowing.",3.5,"Students who have received credit for ELEC 364 may not take this course for credit","","The following course must be completed previously: ELEC 242 or ELEC 264",TRUE,TRUE,TRUE,FALSE,FALSE,""
"157","ELEC 351","Electromagnetic Waves and Guiding Structures","Description: This course covers the following topics: partial differential equations, Maxwell’s equations; differential forms of the laws of electromagnetism; boundary conditions; power and energy; uniform plane waves; transmission line theory; rectangular waveguides; antennas.",3,"","","",TRUE,FALSE,TRUE,FALSE,FALSE,""
"158","ELEC 365","Complex Variables and Partial Differential Equations","Description: Review of complex arithmetic. Analytic functions. Taylor and Laurent series. Residue theory. Fourier series. Partial differential equations. Applications to Laplace, heat, and wave equations. Bessel and Legendre functions.",3,"Students who have received credit for ELEC 261 or 362 may not take this course for credit","","The following courses must be completed previously: ENGR 213, ENGR 233",TRUE,FALSE,TRUE,FALSE,FALSE,""
"159","ELEC 366","Telecommunication Networks","Description: The course introduces communication network functions/services and the circuit and packet-switching approaches for network design. It covers transmission systems, multiplexing, switches, signalling and traffic control in circuit‑switched networks including cellular networks. It introduces the layered network architecture for packet-switching: peer-to-peer ARQ protocols and data-link controls;TCP/IP architecture: Internet and transport protocols. It covers multiple access communications: Aloha, CSMA, reservation schemes, polling, token passing rings, wireless LANs and LAN bridges. It includes application and socket programming.",3.5,"Students who have received credit for COEN 366 or COEN 445 or ELEC 463 may not take this course for credit","","The following courses must be completed previously: COEN 352; ELEC 342 or ELEC 364; ENGR 371",TRUE,TRUE,FALSE,FALSE,FALSE,""
"160","ELEC 367","Introduction to Digital Communications","Description: Analog communications and frequency multiplexing; pulse‑code‑modulation and time multiplexing; additive white Gaussian noise; matched filter and correlator receiver; maximum likelihood receiver and error probability; intersymbol interference, pulse shaping filter; Signal Space Analysis; Union Bound on the probability of error; Pass‑band communication Systems; coherent and non‑coherent communication systems. Introduction to synchronization.",3.5,"Students who have received credit for ELEC 462 may not take this course for credit","","The following courses must be completed previously: ELEC 342 or ELEC 364; ENGR 371",TRUE,TRUE,TRUE,FALSE,FALSE,""
"161","ELEC 372","Fundamentals of Control Systems","Description: Mathematical models of control systems. Characteristics, performance, and stability of linear feedback control systems. Root‑locus methods. Frequency response methods. Stability in the frequency domain. Design and compensation of feedback control systems.",3.5,"Students who have received credit for AERO 371 or ENGR 372 or MECH 371 may not take this course for credit","","The following course must be completed previously: ELEC 242 or ELEC 364",TRUE,TRUE,TRUE,FALSE,FALSE,""
"162","ELEC 390","Electrical Engineering Product Design Project","Description: The Product Design Project reinforces skills introduced in ENGR 290, which include teamwork, project management, engineering design for a complex problem, technical writing, and technical presentation in a team environment. It also introduces students to product development. Students are assigned to teams and each team develops, defines, designs and builds a system and/or device under broad constraints set by the Department. Students present their product definition and design, and demonstrate that their system/device works at the end of the term.",3,"","","",FALSE,TRUE,TRUE,FALSE,FALSE,"All written documentation must follow the Concordia Form and Style guide  Students are responsible for obtaining this document before beginning the project "
"163","ELEC 413","Mixed‑Signal VLSI for Communication Systems","Description: Overview of wireline communication links, mechanisms of signal degradation, modulation formats, TX/RX synchronization options, IC technology limitations, transmitter front‑end circuits, receiver front‑end circuits, decision circuits, clock and data recovery systems, phase‑locked loops, jitter, continuous‑time and discrete‑time equalizers, system metrics.",4,"Students who have received credit for this topic under an ELEC 498 number may not take this course for credit","","The following courses must be completed previously: ELEC 312, ELEC 372",TRUE,TRUE,FALSE,FALSE,FALSE,""
"164","ELEC 421","Solid State Devices","Description: Junction theory (PN junctions, Schottky and ohmic contacts, hetero‑junctions). Structures and charac‑ teristics of diodes, solar cells, bipolar transistors, and fundamentals of MOSFETs. Planar silicon junctions and transistors will be designed, fabricated and evaluated in the laboratory, including resistivity measurements, semiconductor cleaning, oxidation, diffusion, photolithography, etching, metallization, and comparison of design with experimental results.",3.5,"","","The following course must be completed previously: ELEC 321",TRUE,TRUE,FALSE,FALSE,FALSE,""
"165","ELEC 422","Design of Integrated Circuit Components","Description: Structures, characteristics and design of MOS capacitors and MOSFETs. FinFETs, SOI FETs, velocity‑ modulation transistors, and HFETs. Role of strain in operation of modern FETs. Planar MOS devices, including capacitors and MOSFETs will be designed, fabricated, and evaluated in the laboratory.",3.5,"","","The following course must be completed previously: ELEC 421",TRUE,TRUE,FALSE,FALSE,FALSE,""
"166","ELEC 423","Introduction to Analog VLSI","Description: CMOS transistor layout considerations, design rules, circuit extraction. MOSFET modelling, I‑V equations, AC equivalent circuits for high‑frequency operation, computer‑based simulation. Analysis and design of small‑scale integrated circuit building blocks including MOS switch, active resistor, current source, current mirror, voltage amplifiers, voltage‑reference circuits, multipliers. Analysis and design of medium‑scale integrated circuit building blocks including op‑amps, fully‑differential op‑amp and common mode feedback circuits, transconductance amplifiers, transimpedance amplifiers, comparators. Noise analysis. Mismatch analysis and modelling, offset removal techniques. Analog VLSI system examples.",4,"","","The following course must be completed previously: ELEC 312",TRUE,TRUE,FALSE,FALSE,FALSE,""
"167","ELEC 424","VLSI Process Technology","Description: Introduction to basic VLSI technologies; crystal growth, thermal oxidation, diffusion, ion implantation, chemical vapour deposition, wet and dry etching, and lithography. Layout, yield, and VLSI process integration. The lab demonstrates a semiconductor device fabrication process.",3.5,"","","The following courses must be completed previously: ELEC 311, ELEC 321",TRUE,TRUE,FALSE,FALSE,FALSE,""
"168","ELEC 425","Optical Devices for High‑Speed Communications","Description: Optical properties of semiconductors. Fundamental principles for understanding and applying optical fibre technology. Fundamental behaviour of the individual optical components and their interactions with other devices. Lasers, LEDs, optical fibres, light detectors, optical switches. Concepts of WDM and DWDM. Components required for WDM and DWDM. A comprehensive treatment of the underlying physics: noise and distortion in optical communications, light polarization, modulation and attenuation.",3.5,"","","The following courses must be completed previously: ELEC 321, ELEC 351",TRUE,TRUE,FALSE,FALSE,FALSE,""
"169","ELEC 430","Electrical Power Equipment","Description: Components of a transmission system. Transmission line; modelling and parameters. Transformers: equivalent circuits, losses, connections and protection. Breakers: operation and design. Compensation equipment: capacitors, inductors, series and shunt connections. Insulation coordination.",3.5,"","","The following course must be completed previously: ELEC 331",TRUE,TRUE,FALSE,FALSE,FALSE,"This course is usually offered in the French language "
"170","ELEC 431","Electrical Power Systems","Description: Inductance, capacitance, resistance of polyphase transmission lines; current and voltage relations of transmission lines; load flow studies; symmetrical and unsymmetrical faults; power system stability.",3.5,"","","The following course must be completed previously: ELEC 331",TRUE,TRUE,FALSE,FALSE,FALSE,""
"171","ELEC 432","Control of Electrical Power Conversion Systems","Description: Basic considerations and control requirements. Control system principles and structures. Controller characteristics and operation. Static power conversion systems. Electromechanical systems and electrical machine modelling. Control system design. Applications to electric motor drives and typical power conversion systems.",3.5,"","","The following course must be completed previously: ELEC 331, ELEC 372",TRUE,TRUE,FALSE,FALSE,FALSE,"This course is usually offered in the French language "
"172","ELEC 433","Power Electronics","Description: Review of basic electrical concepts. Power electronic systems. Power semiconductor switches. AC controllers. Line frequency AC‑DC converters: diodes and thyristor circuits. DC‑DC converters. DC‑AC converters. Utilityapplications: STATCOM and power electronic interfaces. Industrial and utility applications.",3.5,"","","The following courses must be completed previously: ELEC 311, ELEC 331",TRUE,TRUE,FALSE,FALSE,FALSE,""
"173","ELEC 434","Behaviour of Power Systems","Description: Introduction: classification of phenomena, structure of power systems. Review of component models: lines, transformers, electrical machines and load. Excitation systems of machines. Steady‑state operation. Transient stability, voltage stability and small signal stability. Compensation methods: stabilizer, series and shunt compensators. Sub‑synchronous resonances. Transient electromagnetic phenomena. Methods and tools for numerical simulation.",3.5,"","","The following course must be completed previously: ELEC 331",TRUE,TRUE,FALSE,FALSE,FALSE,"This course is usually offered in the French language "
"174","ELEC 435","Electromechanical Energy Conversion Systems","Description:",3.5,"","","The following course must be completed previously: ELEC 331",TRUE,TRUE,FALSE,FALSE,FALSE,"This course is usually offered in the French language "
"175","ELEC 436","Protection of Power Systems","Description: General aspects of protection systems. Measurement transformers. Grounding. Overcurrent and ground fault protection. Protection of transformers, shunt capacitors and buses. Protection of transmission lines. Telecommunication for protection and automation systems. Protection of inverters. Protection of distribution networks.",3.5,"","","The following course must be completed previously: ELEC 331",TRUE,TRUE,FALSE,FALSE,FALSE,"This course is usually offered in the French language "
"176","ELEC 437","Renewable Energy Systems","Description: Electrical basics and models of solar energy (photo‑voltaics), electrical power from wind energy, electrical power from water, including wave energy, tidal energy, micro‑hydro. Case studies, for example the application of solar PV to street lighting. Electrical engineering design implications. Design assignments.",3,"Students who have received credit for this topic under an ELEC 498 number may not take this course for credit","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"177","ELEC 438","Industrial Electrical Systems","Description: Structures of industrial power systems. Voltage levels. Electric installations, codes and standards. Short‑circuits, protection and coordination. Grounding. Power quality. Power factor, tariffs and energy management.",3.5,"","","The following course must be completed previously: ELEC 331",TRUE,TRUE,FALSE,FALSE,FALSE,"This course is usually offered in the French language "
"178","ELEC 439","Hybrid Electric Vehicle Power System Design and Control","Description: Introduction to Electric Vehicles (EV), Hybrid Electric Vehicles (HEV). Vehicle design fundamentals. Traction motors for EV/HEV propulsion. On‑board energy sources and storage devices: high‑voltage traction batteries, fuel cells, ultra‑capacitors, flywheels. Power electronic converters and control. Various EV/HEV/Fuel Cell Vehicle topologies and modelling. Energy management strategies. Practical design considerations. Engineering impact of electric, hybrid electric, and fuel cell vehicles.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"179","ELEC 440","Controlled Electric Drives","Description: Elements of a drive system, characteristics of common mechanical systems, drive characteristics, operation in one, two, or four quadrants. Fully controlled rectifier drives, braking of DC motors, control of DC motors using DC/DC converters. Control of polyphase induction motors, voltage‑source and current‑source inverter drives, frequency‑controlled induction motor drives, introduction to vector control of induction motor drives, field oriented control, sensor‑less operation. Control of synchronous motors, permanent magnet motors. Switched reluctance motor drives, stepper motors. Brushless DC motor drives, low‑power electronic motor drives.",3.5,"Students who have received credit for this topic under an ELEC 498 number may not take this course for credit","","The following courses must be completed previously: ELEC 331, ELEC 372",TRUE,TRUE,FALSE,FALSE,FALSE,""
"180","ELEC 441","Modern Analog Filter Design","Description: Review of network analysis. Magnitude and frequency scaling. Magnitude and phase approximation in synthesis of filter functions. Second‑order active RC filters. Synthesis of all‑pole LC ladder filters. Second‑order switched‑capacitor filters. Realization of high‑order active filters. Current mode filters. Switched‑current filters. Integrated circuit filters.",3.5,"","","The following course must be completed previously: ELEC 342 or ELEC 364",TRUE,TRUE,FALSE,FALSE,FALSE,""
"181","ELEC 442","Digital Signal Processing","Description: The course covers transform analysis of linear time-invariant (LTI) systems involving inverse systems, all‑pass and minimum phase systems, and linear‑phase finite impulse response (FIR) systems. Implementation of discrete‑time LTI systems including structures for FIR and IIR (infinite impulse response) filters, finite word length effects and quantization of filter coefficients is also covered. The topic of digital filter design, i.e. FIR filter design with window and optimization methods and IIR filter design by impulse invariance, bilinear transformation, and frequency transformation is introduced. Also introduced is the multirate signal processing covering decimation and interpolation of discrete-time signals, polyphase structures and filter banks. The course also deals with discrete Fourier transform (DFT), including the properties and computations of DFT, the sampling of discrete-time Fourier transform, linear convolution using DFT and Fourier analysis of signals using DFT. The course closes with random signal processing basics, covering random processes and signals, mean and covariance, correlation and power spectral density, and stationary signal passing through LTI systems.",3,"","","The following courses must be completed previously: ELEC 342 or ELEC 364; ENGR 371",TRUE,FALSE,FALSE,FALSE,FALSE,""
"182","ELEC 443","Electric Power Distribution Networks","Description: This course covers the following topics: fundamentals of distribution systems; overhead lines and cables, physical characteristics; neutral network; distribution protection; protection coordination, equipment failures; service continuity, norms, fault duration and damage; network architectures; distributed generation, network integration; power quality, connection requirements, harmonics, voltage sag, flicker; distribution network analysis software, unbalanced power flow, faulted operation.",3,"","","The following course must be completed previously: ELEC 331",TRUE,TRUE,FALSE,FALSE,FALSE,"This course is usually offered in the French language "
"183","ELEC 444","Medical Image Processing","Description: Principles and techniques used in the processing and analysis of medical images. Image quality metrics, denoising medical images, quantification, rigid and deformable registration. Similarity metrics such as mutual information (MI). Images from the most common medical imaging modalities (X‑ray, CT, MRI and ultrasound) will be used.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"184","ELEC 445","Biological Signal Processing","Description: This course covers signal processing through discussion of current bioengineering activities which rely on signal processing and include assessment of neural function with simultaneous collection of electroencephalogram (EEG) and functional MRI data; the non-invasive assessment of cardiac autonomic regulation using electrocardiography; assessment of neural function using near-infrared spectroscopy (NIRS); assessment of muscle activity using electromyography (EMG). Topics include modern spectral analysis, time-frequency analysis (short-time Fourier transforms and wavelets); signal modelling; multivariate analyses and adaptive filtering.",3,"Students who have received credit for this topic under an ELEC 498 number may not take this course for credit","","The following course must be completed previously: ELEC 342",TRUE,FALSE,FALSE,FALSE,FALSE,""
"185","ELEC 446","Electrical Power Generation","Description: This course covers the following topics: primary energy resources, conventional and renewable; electric power generation principles; rotating and static power conversion, frequency and voltage control; synchronous generators, design and operation; generation control; static power converter interfaces, principles and operation; wind energy conversion principles, generator control and wind farm control; energy storage control and integration; generation protection; distributed generation interconnection requirements.",3,"","","The following course must be completed previously: ELEC 431",TRUE,TRUE,FALSE,FALSE,FALSE,""
"186","ELEC 453","Microwave Engineering","Description: Properties of waveguides, striplines, and microstrips. Scattering parameters. Butterworth and Chebyshev impedance transformers. Microwave couplers, cavities, and Fabry‑Perot resonators. Periodic structures. Microwave filter design. Faraday rotation and non‑reciprocal devices.",3.5,"","","",TRUE,TRUE,FALSE,FALSE,FALSE,""
"187","ELEC 455","Acoustics","Description: Sound generation and propagation in elastic media; conversion between acoustical, electrical, and mechanical energy. Lumped‑parameter approximations, sound in rooms, underwater acoustics, microphones; loudspeakers and audio communications problems; noise and vibration control problems.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"188","ELEC 456","Antennas","Description: Antenna fundamentals and definitions. Radiation integrals. Dipoles and loops. Arrays. Antenna self and mutual impedance. Matching techniques. Travelling wave antennas. Broadband antennas. Equivalence principle. Aperture antennas. Antenna measurement techniques.",3.5,"","","The following course must be completed previously: ELEC 351",TRUE,TRUE,FALSE,FALSE,FALSE,""
"189","ELEC 457","Design of Wireless RF Systems","Description: Introduction to wireless systems. Noise and distortion in microwave systems. Antennas and propagation. Amplifiers. Mixers. Transistor oscillators and frequency synthesizers. Modulation techniques. Receiver design. Use of RF CAD tools.",3,"","","The following course must be completed previously: ELEC 453",TRUE,FALSE,FALSE,FALSE,FALSE,""
"190","ELEC 458","Techniques in Electromagnetic Compatibility","Description: Introduction to EMC procedures, control plans, and specifications. Radiated and conducted susceptibility and emission testing. Introduction to EMC antennas, antenna concepts, electric and magnetic dipoles, biconical dipoles, conical log spiral antennas, setting up fields for susceptibility testing, measuring radiation from equipment. Coupled transmission lines, pulse propagation, closely spaced parallel transmission lines, capacitive coupling, inductive coupling, shielding against magnetic fields. Shielding and enclosures, electric and magnetic field screening mechanisms, shielding effectiveness, grounding considerations. EMC test facilities, screened rooms, TEM cells, signals and spectra, intermodulation, cross‑modulation, the spectrum analyzer. Noise and pseudo‑random noise, noise performance of measurement/receiving systems, noise equivalent bandwidth, noise figure, antenna noise temperature and S/N ratio.",3,"","","The following course must be completed previously: ELEC 351",TRUE,FALSE,FALSE,FALSE,FALSE,""
"191","ELEC 464","Wireless Communications","Description: Introduction to error control coding: linear block codes, syndrome‑based decoding, coding vs. modulation, convolutional codes, Viterbi decoder. Communications link analysis. Introduction to cellular systems: frequency reuse, trunking and grade of services, sectoring and cell splitting, coverage and capacity. Modulation techniques for mobile communications. Mobile radio channels. Spread‑spectrum techniques. Multiplexing and multiple access techniques. Wireless standards from first generation to fourth generation; OFDM: an architecture for the fourth generation.",3,"","","The following course must be completed previously: ELEC 367",TRUE,FALSE,FALSE,FALSE,FALSE,""
"192","ELEC 465","Networks Security and Management","Description: This course covers two important areas of communication networks: network security and network management. In network security, topics include basic cryptography, authentication, message integrity, firewalls, security protocols, virtual private networks (VPNs), and security in wireless LANs. In network management, topics include network management architectures, ASN.1, Management Information Bases (MIBs), SNMP and its evolution.",3.5,"","","The following course must be completed previously: COEN 366 or COEN 445 or ELEC 366 or ELEC 463",TRUE,TRUE,FALSE,FALSE,FALSE,""
